list_name,name,label::english,governorate,district,subdistrict,label::arabic
subdistrict,YE191421,Ad Dis,YE19,YE1914,,الديس
subdistrict,YE191521,Ash Shihr,YE19,YE1915,,الشحر
subdistrict,YE191522,Al Hami - Ash Shihr,YE19,YE1915,,الحامي
subdistrict,YE191621,Ghayl bin Yamin,YE19,YE1916,,غيل بن يمين
subdistrict,YE191721,Ghayl Bawazir,YE19,YE1917,,غيل باوزير
subdistrict,YE191821,Saif,YE19,YE1918,,صيف
subdistrict,YE191921,Hawrah - Wadi Al Ayn,YE19,YE1919,,حوره - وادي العين
subdistrict,YE191922,Wadi Al Ayn,YE19,YE1919,,وادي العين
subdistrict,YE192021,Rakhyah,YE19,YE1920,,رخيه
subdistrict,YE192121,Amd,YE19,YE1921,,عمد
subdistrict,YE192221,Ad Dulayah,YE19,YE1922,,الضليعه
subdistrict,YE192321,Yabuth,YE19,YE1923,,يبعث
subdistrict,YE192421,Al Jul,YE19,YE1924,,الجول
subdistrict,YE192422,As Sadarah,YE19,YE1924,,الصداره
subdistrict,YE192521,Brum,YE19,YE1925,,بروم
subdistrict,YE192522,Mayfa,YE19,YE1925,,ميفع
subdistrict,YE192621,Al Mukalla,YE19,YE1926,,المكلا
subdistrict,YE192721,Al Mukalla City,YE19,YE1927,,مدينة المكلا
subdistrict,YE192821,Haridah,YE19,YE1928,,حريضه
subdistrict,YE200121,Al Kumaym,YE20,YE2001,,الكميم
subdistrict,YE200122,Tumih,YE20,YE2001,,طميح
subdistrict,YE200123,Bani Isa,YE20,YE2001,,بني عيسى حيدبه
subdistrict,YE200124,Ar Rashdah - Al Hada,YE20,YE2001,,الرشده - الحداء
subdistrict,YE200125,Nisan,YE20,YE2001,,نيسان
subdistrict,YE200126,Kuman Al Muharraq,YE20,YE2001,,كومان المحرق
subdistrict,YE200127,Amas Al Jabal,YE20,YE2001,,اعماس الجبل
subdistrict,YE200128,Zurajah,YE20,YE2001,,زراجه
subdistrict,YE200129,Bani Qaws,YE20,YE2001,,بني قوس
subdistrict,YE200130,Al Malhaa,YE20,YE2001,,الملحاء
subdistrict,YE200131,Ash Shabtan,YE20,YE2001,,الشبطان
subdistrict,YE200132,Al Abasiyah,YE20,YE2001,,العابسيه
subdistrict,YE200133,As Sawad - Al Hada,YE20,YE2001,,السواد - الحداء
subdistrict,YE200134,Al Jardah,YE20,YE2001,,الجرده
subdistrict,YE200135,Kalabat Mahdharah,YE20,YE2001,,كلبة محذره
subdistrict,YE200136,Obaydah As sufla,YE20,YE2001,,عبيدة السفلى
subdistrict,YE200137,Bani Jamil,YE20,YE2001,,بني جميل
subdistrict,YE200138,Amas Ad Dila,YE20,YE2001,,اعماس الضلاع
subdistrict,YE200139,Bani Zaydan,YE20,YE2001,,بني زيدان
subdistrict,YE200140,Bani Isa As Suhayd,YE20,YE2001,,بني عيسى الصهيد
subdistrict,YE200141,Thuban,YE20,YE2001,,ثوبان
subdistrict,YE200142,Bayt Abu Atif,YE20,YE2001,,بيت ابو عاطف
subdistrict,YE200143,Bani Falah - Al Hada,YE20,YE2001,,بني فلاح - الحداء
subdistrict,YE200144,Kuman Sinamah,YE20,YE2001,,كومان سنامه
subdistrict,YE200145,Sublat Bani Bukhayt,YE20,YE2001,,سبلة بني بخيت
subdistrict,YE200146,Bani Hudayjah,YE20,YE2001,,بني حديجه
subdistrict,YE200147,Obaydah Al Olya,YE20,YE2001,,عبيدة العليا
subdistrict,YE200148,An Nassrah,YE20,YE2001,,النصره
subdistrict,YE200149,Al Maghadyah,YE20,YE2001,,المغاديه
subdistrict,YE200221,Al Mawsatah - Jahran,YE20,YE2002,,الموسطه - جهران
subdistrict,YE200222,Safl Jahran,YE20,YE2002,,سفل جهران
subdistrict,YE200223,Al Midraj,YE20,YE2002,,المدراج
subdistrict,YE200224,Elu Jahran,YE20,YE2002,,علو جهران
subdistrict,YE200321,Al Adani - Jabal Ash sharq,YE20,YE2003,,العدني
subdistrict,YE200322,Sharqi Jabal Ash Sharq,YE20,YE2003,,شرقي جبل الشرق
subdistrict,YE200323,Adh Dhuhrah bin Qushib,YE20,YE2003,,الظهرة بن قشيب
subdistrict,YE200324,Mikhlaf Al Hada,YE20,YE2003,,مخلاف الحداء
subdistrict,YE200325,Mikhlaf Qaran,YE20,YE2003,,مخلاف قران
subdistrict,YE200326,Mawsatat Jabal Ash Sharq,YE20,YE2003,,موسطة جبل الشرق
subdistrict,YE200327,Qibli Bani Qushayb,YE20,YE2003,,قبلي بني قشيب
subdistrict,YE200328,Bani Rawyah,YE20,YE2003,,بني رويه
subdistrict,YE200329,Qarf,YE20,YE2003,,قرف
subdistrict,YE200330,Maghrabat Bani Al Yamani,YE20,YE2003,,مغربة بني اليمني
subdistrict,YE200331,Al Mazabah,YE20,YE2003,,المعزبه
subdistrict,YE200332,Dimam,YE20,YE2003,,دمام
subdistrict,YE200333,Al Humaytah,YE20,YE2003,,الحميطه
subdistrict,YE200334,Al Jumayhah,YE20,YE2003,,الجميحه
subdistrict,YE200335,Bani Huraysh,YE20,YE2003,,بني حريش
subdistrict,YE200336,Al Qarrah - Jabal Ash sharq,YE20,YE2003,,القاره - جبل الشرق
subdistrict,YE200337,Bani Asad - Jabal Ash sharq,YE20,YE2003,,بني اسعد - جبل الشرق
subdistrict,YE200338,Mawsatat Bani Qushayb,YE20,YE2003,,موسطة بني قشب
subdistrict,YE200421,Mushik,YE20,YE2004,,موشك
subdistrict,YE200422,Al Janin Al Aali,YE20,YE2004,,الجنين العالي
subdistrict,YE200423,Al Janin As Safil,YE20,YE2004,,الجنين السافل
subdistrict,YE200424,Hasman,YE20,YE2004,,حصمان
subdistrict,YE200425,Akimat Al Fituh,YE20,YE2004,,اكمة الفتوح
subdistrict,YE200426,Bayt Al Hajji,YE20,YE2004,,بيت الحجي
subdistrict,YE200427,Shajan,YE20,YE2004,,شجن
subdistrict,YE200428,Bayt Al Jabri,YE20,YE2004,,بيت الجبري
subdistrict,YE200429,Mabarah,YE20,YE2004,,معبره
subdistrict,YE200430,Bani Ofayr,YE20,YE2004,,بني عفير
subdistrict,YE200431,Najah,YE20,YE2004,,نجاح
subdistrict,YE200432,Bani Jabr - Maghrib Ans,YE20,YE2004,,بني جبر - مغرب عنس
subdistrict,YE200433,Bani Taybah,YE20,YE2004,,بني طيبه
subdistrict,YE200434,Bait Nassr,YE20,YE2004,,بيت نصر
subdistrict,YE200435,Wathan,YE20,YE2004,,وثن
subdistrict,YE200436,Ash Shuaybah,YE20,YE2004,,الشعيبه
subdistrict,YE200437,Bani Duhaym,YE20,YE2004,,بني دهيم
subdistrict,YE200438,Al Karabah Al Olya,YE20,YE2004,,الكرابة العليا
subdistrict,YE200439,Qardan,YE20,YE2004,,قرضان
subdistrict,YE200440,Watih,YE20,YE2004,,وتيح
subdistrict,YE200521,Bani Suwayd - Otmah,YE20,YE2005,,بني سويد - عتمه
subdistrict,YE200522,Ala Ash Sharqi,YE20,YE2005,,على الشرقى
subdistrict,YE200523,As Safl,YE20,YE2005,,السفل
subdistrict,YE200524,Hajarah,YE20,YE2005,,هجاره
subdistrict,YE200525,Bani Ghusayn,YE20,YE2005,,بني غصين
subdistrict,YE200526,Rassab,YE20,YE2005,,رصب
subdistrict,YE200527,Al Mitbabah,YE20,YE2005,,المطبابه
subdistrict,YE200528,Ar Rabiah,YE20,YE2005,,الربيعه
subdistrict,YE200529,Bani Murtad,YE20,YE2005,,بني مرتد
subdistrict,YE200530,As Safaa,YE20,YE2005,,الصفاء
subdistrict,YE200531,Ali Al Gharbi,YE20,YE2005,,على الغربى
subdistrict,YE200532,Ash Shuub,YE20,YE2005,,الشعوب
subdistrict,YE200533,Al Qud,YE20,YE2005,,القعد
subdistrict,YE200534,An Nasifah - Otmah,YE20,YE2005,,الناصفه - عتمه
subdistrict,YE200535,Al Hadilah,YE20,YE2005,,الهادله
subdistrict,YE200536,Al Miqranah,YE20,YE2005,,المقرانه
subdistrict,YE200537,An Nubatayn,YE20,YE2005,,النوبتين
subdistrict,YE200538,Al Qahsah,YE20,YE2005,,القحصه
subdistrict,YE200539,Omar,YE20,YE2005,,عمر
subdistrict,YE200540,At Tam,YE20,YE2005,,التام
subdistrict,YE200541,Huwayz,YE20,YE2005,,حويز
subdistrict,YE200542,Al Hawadith,YE20,YE2005,,الحوادث
subdistrict,YE200543,Ash Shuqr wa Dhulman,YE20,YE2005,,الشقر وظلمان
subdistrict,YE200544,Al Aqd Al Aali,YE20,YE2005,,العقدالعالى
subdistrict,YE200545,Al Aqd As Safil,YE20,YE2005,,العقدالسافل
subdistrict,YE200546,Tahijir,YE20,YE2005,,تهيجر
subdistrict,YE200547,As Salaf - Otmah,YE20,YE2005,,السلف - عتمه
subdistrict,YE200548,Al Muqanzaah,YE20,YE2005,,المقنزعه
subdistrict,YE200549,Himyar Abzaz,YE20,YE2005,,حمير ابزار
subdistrict,YE200550,Bani Az Zikri,YE20,YE2005,,بني الزكرى
subdistrict,YE200551,Lakamat Bani Al Jayshi,YE20,YE2005,,لكمة بني الجيشي
subdistrict,YE200552,Yafaah,YE20,YE2005,,يفاعه
subdistrict,YE200553,Ath Thulth - Otmah,YE20,YE2005,,الثلث - عتمه
subdistrict,YE200554,Bani Al Bahri,YE20,YE2005,,بني البحري
subdistrict,YE200555,Jawfah,YE20,YE2005,,جوفه
subdistrict,YE200556,Adh Dhira - Otmah,YE20,YE2005,,الذراع - عتمه
subdistrict,YE200557,Bani Al Arass,YE20,YE2005,,بني العراص
subdistrict,YE200558,Bani Husayn,YE20,YE2005,,بني حسين
subdistrict,YE200559,Ash Sharm As Safil,YE20,YE2005,,الشرم السافل
subdistrict,YE200560,Bani Rafi,YE20,YE2005,,بني رفيع
subdistrict,YE200561,Ash Sharm Al Aali,YE20,YE2005,,الشرم العالي
subdistrict,YE200562,Rabiat Bani Bahr,YE20,YE2005,,ربيعة بني بحر
subdistrict,YE200563,Halmah wa Bani Ayub,YE20,YE2005,,حلمةوبني ايوب
subdistrict,YE200564,Al Qabl,YE20,YE2005,,القبل
subdistrict,YE200565,Bani Buayth,YE20,YE2005,,بني بعيث
subdistrict,YE200566,Bani Abdulsamad,YE20,YE2005,,بني عبدالصمد
subdistrict,YE200567,Barwah,YE20,YE2005,,بروه
subdistrict,YE200568,Bani Asad,YE20,YE2005,,بني اسد
subdistrict,YE200569,Bani Aywah,YE20,YE2005,,بني عيوه
subdistrict,YE200570,Al Gharbi wa At Tafn,YE20,YE2005,,الغربي والطفن
subdistrict,YE200571,Al Masani - Otmah,YE20,YE2005,,المصانع - عتمه
subdistrict,YE200572,Al Qushab,YE20,YE2005,,القشب
subdistrict,YE200573,Al Gharbi wa Al Fajrah,YE20,YE2005,,الغربى والفجره
subdistrict,YE200574,Ash sharafi,YE20,YE2005,,الشرفى
subdistrict,YE200575,Kabirah,YE20,YE2005,,كبيره
subdistrict,YE200576,Dawrah,YE20,YE2005,,ضوره
subdistrict,YE200577,Bani Gharib,YE20,YE2005,,بني غريب
subdistrict,YE200621,Bani Al Haddad - Wusab Al Aali,YE20,YE2006,,بني الحداد - وصاب العالي
subdistrict,YE200622,Ar Rawdah - Wusab Al Aali,YE20,YE2006,,الروضه - وصاب العالي
subdistrict,YE200623,Al Asluh,YE20,YE2006,,الاصلوح
subdistrict,YE200624,Al Atab,YE20,YE2006,,العتب
subdistrict,YE200625,Al Hijrah - Wusab Al Aali,YE20,YE2006,,الهجره - وصاب العالي
subdistrict,YE200626,Ash Sharaqi,YE20,YE2006,,الشراقي
subdistrict,YE200627,Numan - Wusab Al Aali,YE20,YE2006,,نعمان - وصاب العالي
subdistrict,YE200628,Al Jarani,YE20,YE2006,,الجراني
subdistrict,YE200629,Dulaf,YE20,YE2006,,ضلاف
subdistrict,YE200630,Al Kalbin,YE20,YE2006,,الكلبيين
subdistrict,YE200631,Al Qudmah,YE20,YE2006,,القدمه
subdistrict,YE200632,Bahwan,YE20,YE2006,,بهوان
subdistrict,YE200633,Halabah wa Mishar,YE20,YE2006,,حلبة والمعشار
subdistrict,YE200634,Qaidah,YE20,YE2006,,قاعده
subdistrict,YE200635,Kalah wa Al Ahyam,YE20,YE2006,,كالة والاحيام
subdistrict,YE200636,Ijbar Awali,YE20,YE2006,,اجبار عوالي
subdistrict,YE200637,Ash Shurakaa,YE20,YE2006,,الشركاء
subdistrict,YE200638,Al Murabah,YE20,YE2006,,المربعه
subdistrict,YE200639,As Salul,YE20,YE2006,,الصلول
subdistrict,YE200640,Ad Dayadir,YE20,YE2006,,الديادير
subdistrict,YE200641,Mahzar,YE20,YE2006,,محزر
subdistrict,YE200642,Ash Sharqi - Wusab Al Aali,YE20,YE2006,,الشرقي - وصاب العالي
subdistrict,YE200643,Al Quwati,YE20,YE2006,,القواتي
subdistrict,YE200644,Al Hitari,YE20,YE2006,,الهتارى
subdistrict,YE200645,Bani Kindash,YE20,YE2006,,بني كنداش
subdistrict,YE200646,Al Mawsatah - Wusab Al Aali,YE20,YE2006,,الموسطه - وصاب العالي
subdistrict,YE200647,Al Jadlah,YE20,YE2006,,الجدله
subdistrict,YE200648,Dhuhr,YE20,YE2006,,ظهر
subdistrict,YE200649,Al Anin,YE20,YE2006,,العنين
subdistrict,YE200650,Dhi Hamd,YE20,YE2006,,ذى حمد
subdistrict,YE200651,Qasht Ruma,YE20,YE2006,,قشط رماع
subdistrict,YE200652,Bilad As Sadah,YE20,YE2006,,بلاد السدح
subdistrict,YE200653,Al Manarah,YE20,YE2006,,المناره
subdistrict,YE200654,Araf,YE20,YE2006,,عراف
subdistrict,YE200655,Ijbar Sawafil,YE20,YE2006,,اجبار سوافل
subdistrict,YE200656,Yaris - Wusab Al Aali,YE20,YE2006,,يريس - وصاب العالي
subdistrict,YE200657,Bani Kindah,YE20,YE2006,,بني كنده
subdistrict,YE200658,Khadman,YE20,YE2006,,خدمان
subdistrict,YE200659,Maghram Al Wasat,YE20,YE2006,,مغرم الوسط
subdistrict,YE200660,Al Gharbi Al Aali,YE20,YE2006,,الغربي العالي
subdistrict,YE200661,Al Gharbi As Safil,YE20,YE2006,,الغربي السافل
subdistrict,YE200662,Bani Al Hubayshi,YE20,YE2006,,بني الحبيشي
subdistrict,YE200663,Habr,YE20,YE2006,,حبر
subdistrict,YE200664,As Sayf - Wusab Al Aali,YE20,YE2006,,السيف - وصاب العالي
subdistrict,YE200665,Dhafran,YE20,YE2006,,ظفران
subdistrict,YE200666,Jabal Matahan,YE20,YE2006,,جبل مطحن
subdistrict,YE200667,Ghaythan,YE20,YE2006,,غيثان
subdistrict,YE200668,Adh Dhahir - Wusab Al Aali,YE20,YE2006,,الظاهر - وصاب العالي
subdistrict,YE200669,Sinwah,YE20,YE2006,,صنوه
subdistrict,YE200670,Al Bayadi,YE20,YE2006,,البيادع
subdistrict,YE200671,Al Kalbayn Al Janubi,YE20,YE2006,,الكلبين الجنوبي
subdistrict,YE200672,Arf As Saminah,YE20,YE2006,,عرف السمينه
subdistrict,YE200673,Bani An Namar,YE20,YE2006,,بني النمار
subdistrict,YE200674,Al Mahjar,YE20,YE2006,,المحجر
subdistrict,YE200675,Bani Shunayf - Wusab Al Aali,YE20,YE2006,,بني شنيف - وصاب العالي
subdistrict,YE200676,Al Athluth,YE20,YE2006,,الاثلوث
subdistrict,YE200677,Ash Shawkaa,YE20,YE2006,,الشوكاء
subdistrict,YE200678,Bani Al Musanif,YE20,YE2006,,بني المصنف
subdistrict,YE200679,Al Ajud - Wusab Al Aali,YE20,YE2006,,الاجعود - وصاب العالي
subdistrict,YE200680,Bani Rabiah - Wusab Al Aali,YE20,YE2006,,بني ربيعه - وصاب العالي
subdistrict,YE200681,Himyar - Wusab Al Aali,YE20,YE2006,,حمير - وصاب العالي
subdistrict,YE200682,Bani Hafs,YE20,YE2006,,بني حفص
subdistrict,YE200683,Sharqi Jar,YE20,YE2006,,شرقي جعر
subdistrict,YE200684,As Sanah - Wusab Al Aali,YE20,YE2006,,السنه
subdistrict,YE200685,Zajid,YE20,YE2006,,زاجد
subdistrict,YE200686,Al Ijbar,YE20,YE2006,,الاجبار
subdistrict,YE200687,Sharqi Kabud,YE20,YE2006,,شرقي كبود
subdistrict,YE200688,Gharbi Kabud,YE20,YE2006,,غربي كبود
subdistrict,YE200689,Sabin wa Ar Ruqi,YE20,YE2006,,سبن والرقعي
subdistrict,YE200690,Al Awl,YE20,YE2006,,العول
subdistrict,YE200691,Shajb,YE20,YE2006,,شجب
subdistrict,YE200692,Bani Al Waali,YE20,YE2006,,بني الوائلي
subdistrict,YE200693,Jabal Khyur,YE20,YE2006,,جبل خيور
subdistrict,YE200721,Bani Ghushaym - Wusab As Safil,YE20,YE2007,,بني غشيم - وصاب السافل
subdistrict,YE200722,Al Ladul,YE20,YE2007,,اللدول
subdistrict,YE200723,Bani Omar - Wusab As Safil,YE20,YE2007,,بني عمر - وصاب السافل
subdistrict,YE200724,Bani Ahmad Al Aali,YE20,YE2007,,بني احمدالعالي
subdistrict,YE200725,Adh Dhuhrah - Wusab As Safil,YE20,YE2007,,الظهره - وصاب السافل
subdistrict,YE200726,Bani Hutam,YE20,YE2007,,بني حطام
subdistrict,YE200727,Ash Shuayb - Wusab As Safil,YE20,YE2007,,الشعيب - وصاب السافل
subdistrict,YE200728,Al Athbut,YE20,YE2007,,الاثبوت
subdistrict,YE200729,Bani Husam,YE20,YE2007,,بني حسام
subdistrict,YE200730,Al Ajraf,YE20,YE2007,,الاجراف
subdistrict,YE200731,Al Majuhi,YE20,YE2007,,المجوحي
subdistrict,YE200732,Bani Ghulays,YE20,YE2007,,بني غليس
subdistrict,YE200733,Al Qaraqirah,YE20,YE2007,,القراقره
subdistrict,YE200734,Bani Mazij,YE20,YE2007,,بني مزيج
subdistrict,YE200735,Talhah,YE20,YE2007,,طلحه
subdistrict,YE200736,Bakhish,YE20,YE2007,,باخش
subdistrict,YE200737,Bani Lahib,YE20,YE2007,,بني لاهب
subdistrict,YE200738,Bani Salamah Ash Sharqi,YE20,YE2007,,بني سلمة الشرقي
subdistrict,YE200739,Ash Shaawir wa Ash Shamaah,YE20,YE2007,,الشعاوروالشماعه
subdistrict,YE200740,Bani Abas - Wusab As Safil,YE20,YE2007,,بني عباس - وصاب السافل
subdistrict,YE200741,Bani Abdallah - Wusab As Safil,YE20,YE2007,,بني عبدالله - وصاب السافل
subdistrict,YE200742,Bani Arif,YE20,YE2007,,بني عريف
subdistrict,YE200743,Bani Ahmad As Safil,YE20,YE2007,,بني احمدالسافل
subdistrict,YE200744,Bani Mohammad - Wusab As Safil,YE20,YE2007,,بني محمد - وصاب السافل
subdistrict,YE200745,Bani Muanis,YE20,YE2007,,بني معانس
subdistrict,YE200746,Jarban,YE20,YE2007,,جربان
subdistrict,YE200747,Bani Sawadah,YE20,YE2007,,بني سواده
subdistrict,YE200748,Bani salih,YE20,YE2007,,بني صالح
subdistrict,YE200749,Bani Said - Wusab As Safil,YE20,YE2007,,بني سعيد - وصاب السافل
subdistrict,YE200750,Bani Ali - Wusab As Safil,YE20,YE2007,,بني علي - وصاب السافل
subdistrict,YE200751,Al Athlath,YE20,YE2007,,الاثلاث
subdistrict,YE200752,Bani Al Azab wa Al Asalimah,YE20,YE2007,,بني العزب والاسالمه
subdistrict,YE200753,Bani Ash Shamakh,YE20,YE2007,,بني الشماخ
subdistrict,YE200754,Bani Ayash - Wusab As Safil,YE20,YE2007,,بني عياش - وصاب السافل
subdistrict,YE200755,Bani Mansur - Wusab As Safil,YE20,YE2007,,بني منصور - وصاب السافل
subdistrict,YE200756,Bayt Al Hay,YE20,YE2007,,بيت الحيي
subdistrict,YE200757,Bani Ar Ramad,YE20,YE2007,,بني الرماد
subdistrict,YE200758,Al Misbah,YE20,YE2007,,المصباح
subdistrict,YE200759,Bani Marjaf,YE20,YE2007,,بني مرجف
subdistrict,YE200760,Al Magharib - Wusab As Safil,YE20,YE2007,,المغارب - وصاب السافل
subdistrict,YE200761,Bani Salamah Al Gharbiyah,YE20,YE2007,,بني سلمة الغربيه
subdistrict,YE200762,Ad Dashir,YE20,YE2007,,الداشر
subdistrict,YE200763,Al Majabah,YE20,YE2007,,المجبه
subdistrict,YE200764,Al Aris,YE20,YE2007,,العارس
subdistrict,YE200765,Shukr,YE20,YE2007,,شكر
subdistrict,YE200766,Qardan As Sun,YE20,YE2007,,قرضان الصنع
subdistrict,YE200767,Rub Al Magharim,YE20,YE2007,,ربع المغارم
subdistrict,YE200768,Sujayr Al Mahawir,YE20,YE2007,,سجير المحاوير
subdistrict,YE200769,Bani Masud,YE20,YE2007,,بني مسعود
subdistrict,YE200770,Bani Musa - Wusab As Safil,YE20,YE2007,,بني موسى - وصاب السافل
subdistrict,YE200771,Wadi Al Khashab,YE20,YE2007,,وادي الخشب
subdistrict,YE200821,Dhamar,YE20,YE2008,,ذمار
subdistrict,YE200822,Manqadhah,YE20,YE2008,,منقذه
subdistrict,YE200921,Asbil,YE20,YE2009,,اسبيل
subdistrict,YE200922,Al Athlaa,YE20,YE2009,,الاثلاء
subdistrict,YE200923,Al Jarshah - Mayfaat Ans,YE20,YE2009,,الجرشه - ميفعة عنس
subdistrict,YE200924,Ans As Salamah,YE20,YE2009,,عنس السلامه
subdistrict,YE200925,Salat Zabid - Mayfaat Ans,YE20,YE2009,,سائلة زبيد - ميفعة عنس
subdistrict,YE201021,Jabal Ad Dar,YE20,YE2010,,جبل الدار
subdistrict,YE201022,Wadi Al Har,YE20,YE2010,,وادي الحار
subdistrict,YE201023,Salat Masaj,YE20,YE2010,,سائلة معسج
subdistrict,YE201024,Yar,YE20,YE2010,,يعر
subdistrict,YE201025,Salat Zabid - Ans,YE20,YE2010,,سائلة زبيد - عنس
subdistrict,YE201026,Jabal Zabid,YE20,YE2010,,جبل زبيد
subdistrict,YE201027,Wadi Zabid,YE20,YE2010,,وادي زبيد
subdistrict,YE201121,Khums Al Haql,YE20,YE2011,,خمس الحقل
subdistrict,YE201122,Khums Al Wasat,YE20,YE2011,,خمس الوسط
subdistrict,YE201123,Al Qitah,YE20,YE2011,,القطعه
subdistrict,YE201124,Al Aridah - Dwran Anis,YE20,YE2011,,العارضه - ضوران انس
subdistrict,YE201125,Bakil - Dwran Anis,YE20,YE2011,,بكيل - ضوران انس
subdistrict,YE201126,Khums Hazim,YE20,YE2011,,خمس حزيم
subdistrict,YE201127,Bayt Al Hajri,YE20,YE2011,,بيت الحجري
subdistrict,YE201128,Khums Bani As Suhaqi,YE20,YE2011,,خمس بني السهاقي
subdistrict,YE201129,Bani Suwayd - Dwran Anis,YE20,YE2011,,بني سويد - ضوران انس
subdistrict,YE201130,Himyar - Dwran Anis,YE20,YE2011,,حمير - ضوران انس
subdistrict,YE201131,Bani Ash Shii,YE20,YE2011,,بني الشيعى
subdistrict,YE201132,Al Marwan,YE20,YE2011,,المرون
subdistrict,YE201133,Bayt Al Omaysi,YE20,YE2011,,بيت العميسي
subdistrict,YE201134,Thumanah,YE20,YE2011,,ثمانه
subdistrict,YE201135,As Salaf - Dwran Anis,YE20,YE2011,,السلف - ضوران انس
subdistrict,YE201136,Bani Hatim - Dwran Anis,YE20,YE2011,,بني حاتم - ضوران انس
subdistrict,YE201137,Ihlal,YE20,YE2011,,احلال
subdistrict,YE201138,Al Habs,YE20,YE2011,,الحبس
subdistrict,YE201139,Dhulaym,YE20,YE2011,,ظليم
subdistrict,YE201140,Yatar,YE20,YE2011,,يتار
